"id","name","postalcode","address_todofuken","address_shikuchoson","address","shikuchosonCode","phone","website","available_date"
"77700123","医療法人社団明誠会こじま産婦人科","041-0832","北海道","函館市","函館市神山1丁目12番9号","01202","0138-55-5252","http://kojima-ml.com","平日10:00-18:00土日10:00-12:00"
"77700124","湯の川女性クリニック","042-0932","北海道","函館市","函館市湯川町2丁目17番18号","01202","0138-59-0006","http://www.yunokawa-jc.com","（祝日を除く）
月火水金9:00- 12:00/14:00-18:00
木土9:00-12:00"
"77700125","産婦人科ほんどおりクリニック","041-0851","北海道","函館市","函館市本通1丁目44番10号","01202","0138-31-5855","","月火木10:00-12:30/14:00-17:30水10:00-12:30/14:00-17:30
※第2，第4水曜は午後手術日
※第5水曜は16:30最終受付
金10:00-12:30午後手術日
土10:00-12:30午後休診"
"77700126","宮の沢スマイルレディースクリニック","063-0061","北海道","札幌市西区","札幌市西区西町北20丁目2-12  SR宮の沢メディカルⅡビル2階","01107","011-590-1213","https://www.miyanosawa-smile-lc.co","月・金  9:00～17:00火・木  9:00～20:00水・土  9:00～12:00"
"77700127","苫小牧市立病院","053-0034","北海道","苫小牧市","苫小牧市清水町1丁目5番20号","01213","0144-33-3131","http://www.city.tomakomai.hokkaido.jp/hospital/","平日８時４５分～１７時１５分"
"77700128","(一財)双仁会青森厚生病院","038-0042","青森県","青森市","青森市大字新城字山田488-1","02201","017-788-3121","http://www.soujinkai-kousei.jp","月・水・木・金  8:30～12:00"
"77700129","エフ．クリニック","030-0843","青森県","青森市","青森市浜田三丁目3-7","02201","017-729-4103","https://efclinic.com","平日 9:00～18:00土 9:00～13:00"
"77700130","協立クリニック","030-0847","青森県","青森市","青森市東大野二丁目2-2","02201","017-762-5511","https://www.aomori-h-coop.com/kyoritsu/","平日 9:00～12:00"
"77700131","田中産婦人科クリニック","030-0966","青森県","青森市","青森市花園一丁目7-13","02201","017-744-4103","","平日 9:00～18:00
水・土 9:00～12:00"
"77700132","千歳産婦人科医院","030-0861","青森県","青森市","青森市長島三丁目12ー6","02201","017-776-2893","","平日 9:00～12:00、14:00～18:00
木・土 9:00～12:00
基本的に外来診療時間内
その他は連絡してから指示を受ける"
"77700133","レディスクリニックセントセシリア","030-0944","青森県","青森市","青森市大字筒井字八ッ橋95-12","02201","017-738-0321","https://cecilia3.com/","平日 9:00～12:30、15:00～18:30
（木曜午後休診）土 9:00～15:00"
"77700134","独立行政法人国立病院機構弘前病院","036-8545","青森県","弘前市","弘前市大字富野町1","02202","0172-32-4311","http://hirosaki.hosp.go.jp","常時対応"
"77700135","津軽保健生活協同組合健生病院","036-8511","青森県","弘前市","弘前市大字扇町二丁目2-2","02202","0172-55-7717","https://www.kensei-hp.jp","24時間
※ただし、婦人科受付時間（平日9:00～ 11:00）以外はERで薬の処方のみ対応。"
"77700136","いちろうクリニック","036-8082","青森県","弘前市","弘前市大字早稲田四丁目1-5","02202","0172-26-1692","","月～金 9:00～11:30、14:00～17:30
土 9:00～11:30、13:00～14:30
木・日・祝日 休診（変更になる場合あり）"
"77700137","しらとりレディスクリニック","036-8154","青森県","弘前市","弘前市大字豊原二丁目1-2","02202","0172-33-2822","http://www.r20.7-dj.com/~ych5s/","土 10:30～12:00
月～金 16:00～19:00（木曜 17:00～19:00）
その他時間外等については電話対応により随"
"77700138","医療法人施仁会ゆざわ産婦人科クリニック","036-8183","青森県","弘前市","弘前市大字品川町48-1","02202","0172-35-4635","www.sakurac.com/","平日 8:00～21:00
土日も同じ。他の時間帯も電話連絡で対応可"
"77700139","弘前レディスクリニック","036-8004","青森県","弘前市","弘前市大字駅前町8-1弘前駅前地区共同ビル
3F","02202","0172-35-2110","oc-hirosaki.com/hlc-uer2.html","平日 9:00～12:00、14:00～18:00
水・土 9:00～12:00"
"77700140","藤盛医院","036-8183","青森県","弘前市","弘前市大字品川町27-1","02202","0172-32-0974","https://fujiobgy.com/","24時間対応"
"77700141","メーラ・レディスクリニック","036-8343","青森県","弘前市","弘前市大字東長町60-2","02202","0172-31-1882","http://mela-lc.com/","月・火・木・金 8:30～18:30水 8:30～12:30
土 8:30～16:30"
"77700142","黒石市国保黒石病院","036-0541","青森県","黒石市","黒石市北美町一丁目70","02204","0172-52-2121","http://hospital-kuroishi.jp","平日 8:30～11:30（外来で対応）
※時間外、休日、夜間は事前に電話相談"
"77700143","(一財)双仁会黒石厚生病院","036-0351","青森県","黒石市","黒石市黒石字建石9-1","02204","0172-52-4121","Soujinkai-kousei.jp/kuroisi","平日 9:00～12:30 / 13:30～16:00
土曜日　9:00～12:00（第二・第四週は休診）"
"77700144","レディス・みかみクリニック","036-0367","青森県","黒石市","黒石市前町49","02204","0172-52-8618","http://ladies-mikamiclinic.com/","平日 9:00～12:10、14:00～18:00土 9:00～12:00"
"77700145","医療法人一松堂医院","031-0087","青森県","八戸市","八戸市朔日町37","02203","0178-22-0025","http://www.isshoudoutaneichi.com/","月・火・木・金 9:00～17:30水・土 9:00～11:30"
"77700146","倉本クリニック  婦人科・産科","031-0044","青森県","八戸市","八戸市廿六日町3","02203","0178-73-2399","https://itp.ne.jp/info/024111705134140380/","月・火・木・金 9:00～12:00、14:00～18:00水・土 9:00～12:00"
"77700147","柏崎メディカルクリニック","031-0081","青森県","八戸市","八戸市柏崎3丁目7-18","02203","0178-45-7777","https://www.k-medical.jp","月～土 9:00～12:00
月・火・水・金 14:00～18:00土曜（第2、4）13:00～15:00"
"77700148","たけうちマザーズクリニック","039-1165","青森県","八戸市","八戸市石堂4丁目15-10","02203","0178-20-6556","http://takeuchi-m.byoinnavi.jp/pc/index.html","月・火・木・金 9:00～12:30、15:00～18:00水・土 9:00～12:30"
"77700149","西村産婦人科クリニック","031-0802","青森県","八戸市","八戸市小中野4丁目8-18","02203","0178-22-3901","http://www.dr-nishimura.com/","平日 9:00～11:00、14:30～16:30
水・土 9:00～11:00"
"77700150","八戸クリニック","031-0081","青森県","八戸市","八戸市柏崎1丁目8-32","02203","0178-22-7725","http://www.hachinohe-clinic.com/index.php","365日  24時間対応"
"77700151","麻美レディースクリニック","039-1166","青森県","八戸市","八戸市根城5丁目1-2","02203","0178-80-7123","http://www.mami-ladies.jp/","月・火・水・金 9:00～12:00、14:30～18:00木 9:00～11:30
土 9:00～11:30"
"77700152","苫米地レディースクリニック","039-1167","青森県","八戸市","八戸市沢里字沢内36-1","02203","0178-47-5651","http://www.tomabechi-ladys.jp/","月・火・水・金 9:00～12:00、14:30～18:00木 9:00～12:00
土 9:00～12:00"
"77700153","国保五戸総合病院","039-1517","青森県","五戸町","五戸町字沢向17-3","02442","0178-61-1200","https://www.town.gonohe.aomori.jp/sogobyoin/","平日 8:45～16:00"
"77700154","三戸町国保三戸中央病院","039-0141","青森県","三戸町","三戸町大字川守田字沖中9-1","02441","0179-20-1131","https://hospital.town.sannohe.aomori.jp/","月 8:15～11:30
火 8:15～11:30、12:30～15:00"
"77700155","つがる西北五広域連合つがる総合病院","037-0074","青森県","五所川原市","五所川原市字岩木町12番地3","02205","0173-35-3111","http://www.tsgren.jp/tsugaru-general-hospital/","平日 8:00～17:00"
"77700156","安斎レディスクリニック","037-0016","青森県","五所川原市","五所川原市字一ツ谷536-18","02205","0173-33-1103","","平日 8:30～17:30土 8:30～12:00"
"77700157","エルム女性クリニック","037-0036","青森県","五所川原市","五所川原市中央四丁目93番地","02205","0173-38-4188","http://elm-j-clinic.com/","月～木9:30～12:00、14:00～17:00金 9:30～12:00、14:30～17:00
水 9:30～12:00
土 9:30～12:30"
"77700158","加藤レディースクリニック","038-3142","青森県","つがる市","つがる市木造赤根13-143","02209","0173-26-7068","https://katohlc.com/","平日 8:30～17:30
木・土 8:30～11:30
休診日 日・祝、木・土（午後）"
"77700159","十和田市立中央病院","034-0093","青森県","十和田市","十和田市西十二番町14-8","02206","0176-23-5121","http://www.hp-chuou-towada.towada.aomori.jp","平日 8:30～17:00"
"77700160","しんクリニック産婦人科・皮ふ科","034-0037","青森県","十和田市","十和田市穂並町10-12","02206","0176-22-7711","","月・火・木・金 9:00～12:00、14:00～17:30水・土 9:00～12:00"
"77700161","公立野辺地病院","039-3141","青森県","野辺地町","野辺地町字鳴沢9-12","02401","0175-64-3211","http://hospital-noheji-aomori.jp","対応時間なし（緊急避妊への対応不可）"
"77700162","むつ総合病院","035-0071","青森県","むつ市","むつ市小川町一丁目2-8","02208","0175-22-2111","http://www.hospital-mutsu.or.jp","平日 8:30～17:00
その他の時間でも適宜対応"
"77700163","医療法人白心会北村医院むつレディスクリニック","035-0031","青森県","むつ市","むつ市柳町一丁目9-55","02208","0175-22-2135","","月～木 9:00～18:30金 9:00～17:00
土 9:00～13:00"
"77700164","中央レディスクリニック","035-0073","青森県","むつ市","むつ市中央二丁目5番5号","02208","0175-24-3151","http://www.chuo-ladies.jp/","平日 8:30～18:00
木・土 8:30～12:00"
"77700165","岩手県立中央病院","020-0066","岩手県","盛岡市","盛岡市上田1丁目4番1号","03201","019-653-1151","http://www.chuo-hp.jp/","終日"
"77700166","西島産婦人科","020-0066","岩手県","盛岡市","盛岡市上田一丁目19-11","03201","019-624-5855","―","月･火･水･金9:00-18:00木･土9:00-12:00"
"77700167","医療法人一舟会 みうら産婦人科医院","020-0855","岩手県","盛岡市","盛岡市上鹿妻田貝11番地1","03201","019-658-1139","","月･火･木･金8:30-12:30、14:00-18:00水8:30-12:30
土8:30-13:00"
"77700168","今井産婦人科内科クリニック","020-0877","岩手県","盛岡市","盛岡市下ノ橋町1-5","03201","019-623-4881","http://www.imai-clinic-morioka.com/","月～金曜日：9：00-12：30、 14：30-18：30
土曜日：9：00-14：00"
"77700169","産婦人科内科幸クリニック","020-0021","岩手県","盛岡市","盛岡市中央通一丁目5番18号","03201","019-625-1103","―","月･火･木･金9:00-18:00水15:00-18:00
土9:00-13:00"
"77700170","盛岡友愛病院","020-0834","岩手県","盛岡市","盛岡市永井12-10","03201","019-638-2222","http://www.yu-ai.net/","平日9:00-15:30
土曜(第1･3･5）9:00-11:00"
"77700171","社団医療法人啓愛会孝仁病院","020-0052","岩手県","盛岡市","盛岡市中太田泉田28番地","03201","019-656-2888","http://www.kojin-hp.jp/","月･火･金8:30-11:30
水8:30-11:30、13:00-16:30
(但し第4週休診)
土8:30-11:30，13:00-16:30"
"77700172","夕顔瀬内科産婦人科医院","020-0064","岩手県","盛岡市","盛岡市梨木町6-12","03201","019-622-6519","http://www.yuugaoseclinic.com/","平日9:00-12:30、14:15-18:00土曜9:00-13:00"
"77700173","医療法人さいとうレディスクリニック","020-0033","岩手県","盛岡市","盛岡市盛岡駅前北通3-33","03201","019-621-3555","https://saito-ledies.jp/","月･木10:00-13:00、16:00-18:45
火･水･金･土10:00-13:00 (第2･4土･日･祝日  休診)"
"77700174","産科婦人科吉田医院","020-0886","岩手県","盛岡市","盛岡市若園町10番4号","03201","019-622-9433","https://www.yoshidaiin.com/","平日9：00-18：30 水曜日9：00-12：00土曜日9：00-14：00
診療時間中、時間外・休日は電話で相談"
