post_type,post_status,post_id,renban,todohuken_no,tax_todofuken,post_title,custom_postalcode,custom_address_city,custom_address,custom_phone,custom_fax,custom_openinghours,tax_is_emergency_contact,custom_emergency_contact_phone,pharmacist_name
,,,,,鹿児島県,南日本薬剤センター薬局上荒田店,890-0055,鹿児島市上荒田町２６－１９－１,099-204-9360,099-204-9361,月～金8:30～19:00土8:30～13:30,有,099-204-9360,2,淵田　健明、上東　由美
,,,,,鹿児島県,アルカス調剤薬局,890-0056,鹿児島市下荒田2-7-7,099-286-0841,099-286-0641,月、火、木、金9:00～18:30 水8:30～16:00 土9:00～14:00,有,080-5255-9863,1,藤崎 浩一
,,,,,鹿児島県,セオ薬局　荒田調剤,890-0056,鹿児島市下荒田2-1-1,099-257-2991,099-257-2992,月・火・木・金 : 9:00 〜18:30    土 : 9：00〜17:00,無,,2,東　みお、松村　菖子
,,,,,鹿児島県,地域の薬局荒田八幡さくらホス,890-0056,鹿児島市下荒田3-16-3,099-230-0627,099-230-0628,月、火、木、金8:30～18:00　水9:00～17:00　土8:30～16:00,有,090-1447-1946,1,立和田　さなえ
,,,,,鹿児島県,しらかわ薬局与次郎店,890-0062,鹿児島市与次郎１－３－１０,099-286-1511,099-286-1512,月～金9：00～18：00　土9：00～13：00,有,090-9575-0404,1,馬庭　遼
,,,,,鹿児島県,ピエール薬局,890-0062,鹿児島市郡元一丁目４番３号―１０２号,099-204-0095,099-204-0096,月～土　9：00～17：00,無,,1,湯川　修
,,,,,鹿児島県,よつば薬局,890-0062,鹿児島市与次郎1-7-1,099-292-0021,099-292-7188,月～土9：00～18：00,有,090-7293-7839,3,鮫島　綾子、岡村　智美、白濱　昌代
,,,,,鹿児島県,かもいけ電停前さくら薬局,890-0063,鹿児島市鴨池1-31-11,099-230-0557,099-230-0558,月〜金9:00〜金18:00  木土9:00〜13:00,無,,1,鮫島　真理子
,,,,,鹿児島県,鹿児島市薬剤師会夜間救急薬局,890-0063,鹿児島市鴨池２－２２－１８,099-206-2811,099-206-2812,19:00～7:00,無,,25,大平　弘子、梶本　智愛、野崎　一美、池田　美也、湯川　修、中嶋　洋生、藤木　純也、太田黒　陽子、山王　奈穂子、迫田　耕輔、木下　大夢、宮之原　麻里、金澤　正智、山下　祐樹、中野　千夏子、川畑　敏之、田中　康一郎、内村　智加、中野　聡洋、笹原　広大、岡村　史穂、中西　賢治、山本　洋右、末吉　朗子、野元　健一
,,,,,鹿児島県,上荒田薬局,890-0063,鹿児島市鴨池1-44-10,099-208-6077,099-208-6078,月火木金8:30〜18:00  水8:30〜16:30  土8:30〜12:30,無,,2,有馬　武範、有馬 佳菜子
,,,,,鹿児島県,七福さくら薬局,890-0064,鹿児島市鴨池新町１４－２　七福神ビル１Ｆ,099-230-0681,099-230-0682,月～金8:30～18:00土8:30～13:30,無,,2,牛垣　沙弥佳、小川　貴純
,,,,,鹿児島県,南日本薬剤センター薬局鴨池新町店,890-0064,鹿児島市鴨池新町５－８,099-297-4050,099-297-4010,"月～金8:45～18:45
土8:45～13:15",有,099-297-4050,1,倉野　百合香
,,,,,鹿児島県,フラワー薬局,890-0065,鹿児島市郡元２－１２－１０,099-813-0777,099-813-0778,月～金9:00～19:00土9:00～14:00日・祝休み,有,099-813-0777,1,平松　利佳
,,,,,鹿児島県,南九州調剤薬局郡元店,890-0065,鹿児島市郡元１－１３－３－１０１,099-297-6018,099-297-6019,月～金9:00～18:00土9:00～13:00,有,099-297-6018,1,古川　実穂
,,,,,鹿児島県,郡元マリンバ薬局,890-0065,鹿児島市郡元３－３－１５,099-252-2355,099-252-2356,月～金　8：30～18：30土　8：30～17：30,無,,1,中村　法子
,,,,,鹿児島県,郡元薬局,890−0065,鹿児島市郡元3-1-7,099-257-3188,099-250-0025,月〜金9:00〜18:00  土9:00〜13:00,有,090-1512-5367,1,吉水　久純
,,,,,鹿児島県,真砂薬局,890-0066,鹿児島市真砂町７６－９,099-202-0603,099-202-0526,"月～金9:00～18:00 
土9:00～13:00",有,099-202-0603,1,福村　真子
,,,,,鹿児島県,康心鴨池薬局,890-0067,鹿児島市真砂本町51-1ニシムタスカイマーケット鴨池,099-812-7005,099-812-7075,月〜金8:30〜18:00   土8:00〜13:00,有,080 2720 2556,1,吉田　龍司
,,,,,鹿児島県,つむぎ薬局,890-0068,鹿児島市東郡元町5-15,099-204-0077,099-204-0070,月～金9：00～18：00　土9：00～13：00,有,080-5255-0077,1,川﨑　雄太
,,,,,鹿児島県,ケンコー堂薬局,890-0073,鹿児島市宇宿４－３９－１,099-265-0868,099-265-2486,月～土9:00～18:00,有,099-265-0868,1,宮内　昭衣
,,,,,鹿児島県,なかま薬局,890-0073,鹿児島市宇宿７－１５－１５,099-201-1580,099-208-1351,月・火・木・金9:00～12:30、14:30～18:30水・土9:00～12:30,無,,1,清原　一樹
,,,,,鹿児島県,なでしこ薬局,890-0073,鹿児島市宇宿3丁目54番12号,099-213-5501,099-213-5502,月～金9：00～18：00　土9：00～13：00,有,080-4326-1264,1,内村　智加
,,,,,鹿児島県,マリンバ調剤薬局宇宿店,890-0073,鹿児島市宇宿３－２１－６,099-286-6773,099-286-6774,月･火･水･金9:00～18:00木･土:9:00～17:00,有,099-286-6773,1,宇都　真由美
,,,,,鹿児島県,宇宿たいよう薬局,890-0073,鹿児島市宇宿7丁目5番36号,099-204-9435,099-204-9436,月～金9：00～18：30　土9：00～13：00,有,080-8583-5072,1,小島　賀津乃
,,,,,鹿児島県,宇宿薬局,890-0073,鹿児島市宇宿１－２６－２２,099-253-7219,099-253-7219,月、水～金8:00～18:30火8:00～18:00土8:00～17:00,無,,1,西迫　寛隆
,,,,,鹿児島県,キク薬局大学病院前店,890-0075,鹿児島市桜ケ丘８－２０－２８,099-275-7110,099-275-7114,月～金8:30～17:30,有,090-3661-7110,2,小村　弘孝、小村　昌子
,,,,,鹿児島県,鹿児島県薬剤師会薬局,890-0075,鹿児島市桜ケ丘８－２０－７,099-275-1112,099-275-2531,月～金8:30～17:30,有,099-275-1112,3,宮元　敬子、永田　淳子、亀之園　学
,,,,,鹿児島県,鹿児島調剤薬局,890-0075,鹿児島市桜ヶ丘８－２６－７,099-260-0380,099-260-0381,月～金9:00～18:00,有,090-1087-3558,2,宮之原　麻里、高橋　華代
,,,,,鹿児島県,あかね薬局,890-0082,鹿児島市紫原3-21-15,099-812-2705,099-812-2706,月〜金8:30〜18:00 土8:30〜17:00,有,080-3986-0266,2,伊東　文子、新平　哲大
,,,,,鹿児島県,にしぞの薬局,890-0082,鹿児島市紫原7-14-1,099-255-6441,099-299-1110,月～金8:30～18:00 土8:30～13:00,有,090-4982-9369,3,芝原 武志、薗田　恵美、泊　結記
,,,,,鹿児島県,ゆうゆう薬局紫原店,890-0082,鹿児島市紫原２－１３－８,099-257-0234,099-801-3481,月・火・水・金8:30～18:00木8:30～17:00土8:30～12:30,有,099-257-0234,1,湯田　亮介
,,,,,鹿児島県,南日本薬剤センター薬局紫原店,890-0082,鹿児島市紫原３－３３－８,099-297-6851,099-297-6861,月～土9:00～19:00,有,099-297-6851,1,地頭薗　聡
,,,,,鹿児島県,福元薬局,890-0082,鹿児島市紫原４－３３－１,099-252-1058,099-252-1028,月～金9:00～18:30土9:00～15:00,有,080-8952-8061,2,沼田　真由美、福島　知美
,,,,,鹿児島県,有限会社健生堂薬局,890-0082,鹿児島市紫原４－２６－１,099-259-9988,099-259-9989,月・火・水・金9:00～19:00木・土9:00～17:00,有,090-2515-4648,1,髙城　まゆみ
,,,,,鹿児島県,こうえん薬局,890-0877,鹿児島市吉野１－９－２１,099-244-5979,099-244-5979,月～金8:00～18:00土8:00～13:00,有,080-2780-7133,1,飯髙　大
,,,,,鹿児島県,スター調剤薬局星ヶ峯店,891-0102,鹿児島市星ケ峯１－２９－５,099-296-7197,099-296-7197,月～金9:00～20:00土9:00～16:30,有,099-296-7197,2,崎元　諄子、白男川　慎也
,,,,,鹿児島県,星ヶ峯調剤薬局,891-0102,鹿児島市星ケ峯４－２－１１,099-821-7966,099-821-7967,月～金9:00～18:00土9:00～13:00,有,080-8582-2285,2,林　真生、茅野　香織
,,,,,鹿児島県,スター調剤薬局皇徳寺店,891-0103,鹿児島市皇徳寺台３－２４－７,099-297-5157,099-297-5167,月～水・金9:00～18:30木・土9:00～17:00,無,,1,大北　綾
,,,,,鹿児島県,たいよう薬局中山,891-0104,鹿児島市山田町２２６－１,099-203-0604,099-203-0609,月～土9:00～19:00,有,080-8583-8348,2,藤田　和子、上村　円香
,,,,,鹿児島県,南日本薬剤センター薬局中山店,891-0104,鹿児島市山田町７３９,099-284-7881,099-284-7882,月～金8:30～18:30土8:30～13:30,有,099-284-7881,2,金野　泰、吉満　梨香
,,,,,鹿児島県,すこやか調剤薬局中山店,891-0105,鹿児島市中山町５２３６－１,099-266-5500,099-266-6505,月～金8:30～19:00土8:30～13:00,無,,1,有村　武志
,,,,,鹿児島県,健美堂薬局中山店,891-0105,鹿児島市中山町２１４０－１,099-263-5152,099-263-5157,月～金9:00～18:00土9:00～14:00,有,080-3984-3685,3,板坂　祥子、中谷　麻由美、小囿　優子
,,,,,鹿児島県,薬局ジャックのおくすりやさん,891-0105,鹿児島市中山町２１７６－２,099-296-9230,099-296-9231,月・火・木・金8:30～18:00水8:30～16:30土8:30～13:00,有,099-296-9230,2,幸田　華愛、礒口　優莉
,,,,,鹿児島県,佐々木薬局中山店,891-0108,鹿児島市中山1-13-23,099-260-8433,099-260-8943,月火金9:00〜18:30 水木9:00〜18:00 土9:00〜16:30,有,080-4315-8433,1,中西  賢治
,,,,,鹿児島県,佐々木薬局中山店,891-0108,鹿児島市中山１丁目23-13,099-290-8433,099-268-8943,月金9:00〜18:30 火水木9:00〜18:00 土9:00〜16:30,有,080-4315-8433,2,森園　幹峰、中西  賢治
,,,,,鹿児島県,たいよう薬局上塩屋,891-0113,鹿児島市東谷山１－５８－１１,099-806-5155,099-806-5156,月・火・木・金8:30～18:00水8:30～17:00土8:30～13:00,有,080-5600-5155,1,塩滿　佐和子
,,,,,鹿児島県,パンジー薬局,891-0113,鹿児島市東谷山６－３７－２５,099-204-9301,099-204-9302,月～金9:00～18:00土9:00～13:00,無,,3,片桐　晋平、山下　祐樹、松井　久美子
,,,,,鹿児島県,南日本薬剤センター薬局やくし店,891-0113,鹿児島市東谷山４－３３－６,099-269-7766,099-269-7850,月～金9:00～18:00土9:00～13:00,有,"099‐269‐ 7766
(時間外転送電話)",2,久瀬　貴子、加治屋　忠一
,,,,,鹿児島県,奥公園前薬局,891-0113,鹿児島市東谷山6-43-22,099-260-9577,099-260-9578,月～金9：00～19：00土9：00～13：00,有,090-7151-5776,1,角田　優子
,,,,,鹿児島県,カンナ薬局,891-0114,鹿児島市小松原1-40-1,099-239-6363,099-269-6616,"
月～金　9：00～18：00　
土  9：00～13：00",有,099-269-6363,1,山下　智子
,,,,,鹿児島県,おとわ調剤薬局,891-0114,鹿児島市小松原１－３７－７,099-297-5080,099-297-5080,月・火・木・金9:00～18:00水8:00～16:00土8:30～12:30,無,,1,山﨑　裕美
,,,,,鹿児島県,とまと薬局,891-0114,鹿児島市小松原２－１１－７,099-269-8450,099-269-8572,月～土7:00～18:00,有,099-269-8450,1,巻　利恵
,,,,,鹿児島県,南日本薬剤センター薬局きよみ橋店,891-0114,鹿児島市小松原２－３５－８,099-267-0669,099-821-2289,月～金9:00～18:30土9:00～13:00,有,099-267-0668,2,東　博和、向井　恵利紗
,,,,,鹿児島県,鶴丸調剤薬局南鹿児島店,891-0114,鹿児島市小松原２－３６－５,099-266-6850,099-266-6830,月～水･金8:30～18:30土8:30～13:30,無,,2,岡村　慶子、長　美友
,,,,,鹿児島県,有限会社カンナ薬局,891-0114,鹿児島市小松原１－４０－１,099-269-6363,099-269-6616,月～金9:00～18:00土9:00～13:00,有,099-269-6363,3,岩﨑　加根子、山下　智子、村山　直子
,,,,,鹿児島県,麒麟調剤薬局,891-0114,鹿児島市小松原２－３６－１,099-268-3510,099-269-5815,"月～水・金8:30～18:30 
土8:30～17:30",有,099–268–3510,1,加藤　政信
,,,,,鹿児島県,イオン薬局鹿児島店,891-0115,鹿児島市東開町７,099-263-1841,099-260-6280,10:00～19:00,無,,3,町田　貴久、添田　久美子、古賀　理花
,,,,,鹿児島県,スター調剤薬局上福元店,891-0116,鹿児島市上福元町３６０５,099-296-1725,099-296-1726,月～金9:00～18:30､土9:00～14:00,有,099-296-1725,2,吉川　好美、梅落　良江
,,,,,鹿児島県,コスモス薬局西谷山店,891-0117,鹿児島市西谷山１－１－４,0120-228-370,0120-229-370,９：００～１９：００,無,,1,八起　桃子
,,,,,鹿児島県,ひかり薬局,891-0141,鹿児島市谷山中央１－４１０７,099-266-5488,099-266-5543,"月・火・水・金8:30～18:30 
木・土8:30～18:00",有,099-266-5488,1,竹平　尚子
,,,,,鹿児島県,谷山中央薬局,891-0141,鹿児島市谷山中央３－４６４２,099-822-0066,099-822-1003,月・火・水・金9:00～18:00木・土9:00～13:00,有,099-822-0066,1,山信田　智
,,,,,鹿児島県,辻之堂薬局,891-0141,鹿児島市谷山中央７－２－２,099-263-5885,099-263-5886,月～金8:30～18:00土8:30～12:30,無,,1,石崎　由里子
,,,,,鹿児島県,南日本薬剤センター薬局,891-0141,鹿児島市谷山中央５－１５－１,099-267-4365,099-267-6144,月～金9:00～18:00土9:00～13:00,有,099－267-4365,12,山門　慎一郎、鮎川　修、成澤　翠、川俣　周平、丸山　翔子、久保田　佳代子、泊　結子、東郷　由衣香、坂元　裕香、下野　素乃子、紙屋　円、松元　千恵
,,,,,鹿児島県,南日本薬剤センター薬局慈眼寺店,891-0141,鹿児島市谷山中央５－１７－５,099-267-0871,099-260-4197,8:30～17:30土･日･祝休み,有,099-267-0871,2,渋谷　幸太、宇都　明子
,,,,,鹿児島県,れいめい薬局 慈眼寺店,891-0141,鹿児島市谷山中央６丁目２３－１２,099-204-0345,099-204-0346,月・火・水・金8:00～18:00木8:00～16:00土8:00～12:00,有,070-5416-1483,1,折田　理佐
,,,,,鹿児島県,しらゆり調剤薬局,891-0143,鹿児島市和田1-30-15,099-263-3420,099-263-3421,月・火・水・金9:00〜18:30 木8:30〜16:30 土9:00〜13:00,無,,2,片桐　裕子、益田　将吾
,,,,,鹿児島県,たいよう薬局,891-0150,鹿児島市坂之上４－５－５,099-262-2838,099-293-5225,月・火・水・金・土9:00～18:30木9:00～17:00,有,080-5202-2838,1,淵田　由美
,,,,,鹿児島県,南日本薬剤センター薬局　坂之上店,891-0150,鹿児島市坂之上2-14-12,099-284-6373,099-284-6375,月〜金8:30〜18:30 土8:30〜13:30,無,,1,古川　龍一郎
,,,,,鹿児島県,さかもと薬局Ａコープ桜ケ丘店,891-0175,鹿児島市桜ヶ丘４－１－１３　Ａコープ桜ケ丘店内,099-265-0170,099-264-2930,9:30～18:30,有,090-7928-0323,1,竹井　昌嗣
,,,,,鹿児島県,わかば薬局喜入店,891-0203,鹿児島市喜入町6973-1,099-345-3604,099-345-3605,月～金8：30～18：00　土8：30～13：00,有,099-345-3604,1,松元　徳二
,,,,,鹿児島県,喜入薬局,891-0203,鹿児島市喜入町6029-4,099-345-1913,099-345-1914,月〜金8:30-18:00 土8:30-12:30,無,,1,堀下　昂平
,,,,,鹿児島県,イブスキ薬局,891-0401,指宿市大牟礼１－１－１６,0993-24-4516,0993-26-3026,月～金8:15～18:00土8:15～13:00,有,090-1515-4332,2,鏑流馬　和子、鏑流馬 大己
,,,,,鹿児島県,ハート薬局,891-0401,指宿市大牟礼３－７－１,0993-23-2377,0993-23-2418,月～金8:30～18:00土8:30～12:30,有,0993-23-2377,3,西島　徹、久木原　啓、山崎　昇平
,,,,,鹿児島県,アイリス薬局,891-0402,指宿市十町１１４４,0993-37-5385,0993-37-5492,月～金8:30～17:30土8:30～13:00,無,,1,清　邦明
,,,,,鹿児島県,そうごう薬局　指宿店,891-0402,指宿市十町2322-1,0993-22-1021,0993-22-1022,月～金 8：00～18：00　土 8：00～13：00,有,0993-22-1021,2,白石　和也、日髙　彩奈
,,,,,鹿児島県,指宿薬剤師会薬局,891-0403,指宿市十二町４２２４,0993-22-6343,0993-22-4340,月～金8:30～17:30土9:00～13:00,無,,1,篠原　有祐美
,,,,,鹿児島県,なのはな薬局,891-0404,指宿市東方８７１４－２２,0993-24-1111,0993-24-1112,月～金8:30～18:00土8:30～16:00,有,090-1978-2158,2,仙田　さや、古賀　敏哉
,,,,,鹿児島県,マリンバ調剤薬局郡山店,891-1105,鹿児島市郡山町５０８－１,099-294-9270,099-294-9271,月・火・水・金・土8:30～18:00木8:30～16:30,有,099-294-9270,2,松元　尚浩、秋吉　雅子
,,,,,鹿児島県,はるかぜ薬局,891-1304,鹿児島市本名町１０７１－６,099-293-7011,099-294-3656,月～土8:30～12:30、14:00～18:00,有,080-8384-7292,1,摺木　加奈美
,,,,,鹿児島県,アルファー薬局,891-2104,垂⽔市田神３４９８－５６,0994-32-6400,0994-32-6411,月～金8:30～18:00土8:30～13:30日・祝休み,有,080-3951-7587,2,鎌田　久穂、鎌田　蓉子
,,,,,鹿児島県,ヘルシー薬局垂水店,891-2104,垂水市田神字下福町３４８１－３,0994-32-9022,0994-32-9033,月・火・木・金9:00～18:00水9:00～12:00土9:00～14:00,有,090-3665-6294,1,中鶴　華成
,,,,,鹿児島県,ライフ薬局,891-2106,垂水市中央町２９,0994ｰ31ｰ3322,0994ｰ31ｰ3323,月･火･水･金9:00～18:30第1･3木・土9:00～12:30第2･4･5木9:00～18:30,無,,1,谷口　道子
,,,,,鹿児島県,垂水調剤薬局,891-2122,垂水市上町９６,0994-32-5923,0994-32-5936,月～金9:00～18:00土9:00～13:00,有,090-5655-3879,3,竹下　洋平、小池田　誠、小池田　美和
