"id","name","postalcode","address_todofuken","address_shikuchoson","address","shikuchosonCode","phone","openinghours","emergency_contact","emergency_contact_phone"
"","鹿児島県薬剤師会薬局","890-0075","鹿児島県","鹿児島市","鹿児島市桜ケ丘８－２０－７","46201","099-275-1112","月～金8:30～17:30","有","099-275-1112"
"","鹿児島調剤薬局","890-0075","鹿児島県","鹿児島市","鹿児島市桜ヶ丘８－２６－７","46201","099-260-0380","月～金9:00～18:00","有","090-1087-3558"
"","あかね薬局","890-0082","鹿児島県","鹿児島市","鹿児島市紫原3-21-15","46201","099-812-2705","月〜金8:30〜18:00 土8:30〜17:00","有","080-3986-0266"
"","にしぞの薬局","890-0082","鹿児島県","鹿児島市","鹿児島市紫原7-14-1","46201","099-255-6441","月～金8:30～18:00 土8:30～13:00","有","090-4982-9369"
"","ゆうゆう薬局紫原店","890-0082","鹿児島県","鹿児島市","鹿児島市紫原２－１３－８","46201","099-257-0234","月・火・水・金8:30～18:00木8:30～17:00土8:30～12:30","有","099-257-0234"
"","南日本薬剤センター薬局紫原店","890-0082","鹿児島県","鹿児島市","鹿児島市紫原３－３３－８","46201","099-297-6851","月～土9:00～19:00","有","099-297-6851"
"","福元薬局","890-0082","鹿児島県","鹿児島市","鹿児島市紫原４－３３－１","46201","099-252-1058","月～金9:00～18:30土9:00～15:00","有","080-8952-8061"
"","有限会社健生堂薬局","890-0082","鹿児島県","鹿児島市","鹿児島市紫原４－２６－１","46201","099-259-9988","月・火・水・金9:00～19:00木・土9:00～17:00","有","090-2515-4648"
"","こうえん薬局","892-0877","鹿児島県","鹿児島市","鹿児島市吉野１－９－２１","46201","099-244-5979","月～金8:00～18:00土8:00～13:00","有","080-2780-7133"
"","スター調剤薬局星ヶ峯店","891-0102","鹿児島県","鹿児島市","鹿児島市星ケ峯１－２９－５","46201","099-296-7197","月～金9:00～20:00土9:00～16:30","有","099-296-7197"
"","星ヶ峯調剤薬局","891-0102","鹿児島県","鹿児島市","鹿児島市星ケ峯４－２－１１","46201","099-821-7966","月～金9:00～18:00土9:00～13:00","有","080-8582-2285"
"","スター調剤薬局皇徳寺店","891-0103","鹿児島県","鹿児島市","鹿児島市皇徳寺台３－２４－７","46201","099-297-5157","月～水・金9:00～18:30木・土9:00～17:00","無",""
"","たいよう薬局中山","891-0104","鹿児島県","鹿児島市","鹿児島市山田町２２６－１","46201","099-203-0604","月～土9:00～19:00","有","080-8583-8348"
"","南日本薬剤センター薬局中山店","891-0104","鹿児島県","鹿児島市","鹿児島市山田町７３９","46201","099-284-7881","月～金8:30～18:30土8:30～13:30","有","099-284-7881"
"","すこやか調剤薬局中山店","891-0105","鹿児島県","鹿児島市","鹿児島市中山町５２３６－１","46201","099-266-5500","月～金8:30～19:00土8:30～13:00","無",""
"","健美堂薬局中山店","891-0105","鹿児島県","鹿児島市","鹿児島市中山町２１４０－１","46201","099-263-5152","月～金9:00～18:00土9:00～14:00","有","080-3984-3685"
"","薬局ジャックのおくすりやさん","891-0105","鹿児島県","鹿児島市","鹿児島市中山町２１７６－２","46201","099-296-9230","月・火・木・金8:30～18:00水8:30～16:30土8:30～13:00","有","099-296-9230"
"","佐々木薬局中山店","891-0108","鹿児島県","鹿児島市","鹿児島市中山1-13-23","46201","099-260-8433","月火金9:00〜18:30 水木9:00〜18:00 土9:00〜16:30","有","080-4315-8433"
"","佐々木薬局中山店","891-0108","鹿児島県","鹿児島市","鹿児島市中山１丁目23-13","46201","099-290-8433","月金9:00〜18:30 火水木9:00〜18:00 土9:00〜16:30","有","080-4315-8433"
"","たいよう薬局上塩屋","891-0113","鹿児島県","鹿児島市","鹿児島市東谷山１－５８－１１","46201","099-806-5155","月・火・木・金8:30～18:00水8:30～17:00土8:30～13:00","有","080-5600-5155"
"","パンジー薬局","891-0113","鹿児島県","鹿児島市","鹿児島市東谷山６－３７－２５","46201","099-204-9301","月～金9:00～18:00土9:00～13:00","無",""
"","南日本薬剤センター薬局やくし店","891-0113","鹿児島県","鹿児島市","鹿児島市東谷山４－３３－６","46201","099-269-7766","月～金9:00～18:00土9:00～13:00","有","099‐269‐ 7766
(時間外転送電話)"
"","奥公園前薬局","891-0113","鹿児島県","鹿児島市","鹿児島市東谷山6-43-22","46201","099-260-9577","月～金9：00～19：00土9：00～13：00","有","090-7151-5776"
"","カンナ薬局","891-0114","鹿児島県","鹿児島市","鹿児島市小松原1-40-1","46201","099-239-6363","月～金　9：00～18：00　
土  9：00～13：00","有","099-269-6363"
"","おとわ調剤薬局","891-0114","鹿児島県","鹿児島市","鹿児島市小松原１－３７－７","46201","099-297-5080","月・火・木・金9:00～18:00水8:00～16:00土8:30～12:30","無",""
"","とまと薬局","891-0114","鹿児島県","鹿児島市","鹿児島市小松原２－１１－７","46201","099-269-8450","月～土7:00～18:00","有","099-269-8450"
"","南日本薬剤センター薬局きよみ橋店","891-0114","鹿児島県","鹿児島市","鹿児島市小松原２－３５－８","46201","099-267-0669","月～金9:00～18:30土9:00～13:00","有","099-267-0668"
"","鶴丸調剤薬局南鹿児島店","891-0114","鹿児島県","鹿児島市","鹿児島市小松原２－３６－５","46201","099-266-6850","月～水･金8:30～18:30土8:30～13:30","無",""
"","有限会社カンナ薬局","891-0114","鹿児島県","鹿児島市","鹿児島市小松原１－４０－１","46201","099-269-6363","月～金9:00～18:00土9:00～13:00","有","099-269-6363"
"","麒麟調剤薬局","891-0114","鹿児島県","鹿児島市","鹿児島市小松原２－３６－１","46201","099-268-3510","月～水・金8:30～18:30 
土8:30～17:30","有","099–268–3510"
"","イオン薬局鹿児島店","891-0115","鹿児島県","鹿児島市","鹿児島市東開町７","46201","099-263-1841","10:00～19:00","無",""
"","スター調剤薬局上福元店","891-0116","鹿児島県","鹿児島市","鹿児島市上福元町３６０５","46201","099-296-1725","月～金9:00～18:30､土9:00～14:00","有","099-296-1725"
"","コスモス薬局西谷山店","891-0117","鹿児島県","鹿児島市","鹿児島市西谷山１－１－４","46201","0120-228-370","９：００～１９：００","無",""
"","ひかり薬局","891-0141","鹿児島県","鹿児島市","鹿児島市谷山中央１－４１０７","46201","099-266-5488","月・火・水・金8:30～18:30 
木・土8:30～18:00","有","099-266-5488"
"","谷山中央薬局","891-0141","鹿児島県","鹿児島市","鹿児島市谷山中央３－４６４２","46201","099-822-0066","月・火・水・金9:00～18:00木・土9:00～13:00","有","099-822-0066"
"","辻之堂薬局","891-0141","鹿児島県","鹿児島市","鹿児島市谷山中央７－２－２","46201","099-263-5885","月～金8:30～18:00土8:30～12:30","無",""
"","南日本薬剤センター薬局","891-0141","鹿児島県","鹿児島市","鹿児島市谷山中央５－１５－１","46201","099-267-4365","月～金9:00～18:00土9:00～13:00","有","099－267-4365"
"","南日本薬剤センター薬局慈眼寺店","891-0141","鹿児島県","鹿児島市","鹿児島市谷山中央５－１７－５","46201","099-267-0871","8:30～17:30土･日･祝休み","有","099-267-0871"
"","れいめい薬局 慈眼寺店","891-0141","鹿児島県","鹿児島市","鹿児島市谷山中央６丁目２３－１２","46201","099-204-0345","月・火・水・金8:00～18:00木8:00～16:00土8:00～12:00","有","070-5416-1483"
"","しらゆり調剤薬局","891-0143","鹿児島県","鹿児島市","鹿児島市和田1-30-15","46201","099-263-3420","月・火・水・金9:00〜18:30 木8:30〜16:30 土9:00〜13:00","無",""
"","たいよう薬局","891-0150","鹿児島県","鹿児島市","鹿児島市坂之上４－５－５","46201","099-262-2838","月・火・水・金・土9:00～18:30木9:00～17:00","有","080-5202-2838"
"","南日本薬剤センター薬局　坂之上店","891-0150","鹿児島県","鹿児島市","鹿児島市坂之上2-14-12","46201","099-284-6373","月〜金8:30〜18:30 土8:30〜13:30","無",""
"","さかもと薬局Ａコープ桜ケ丘店","891-0175","鹿児島県","鹿児島市","鹿児島市桜ヶ丘４－１－１３　Ａコープ桜ケ丘店内","46201","099-265-0170","9:30～18:30","有","090-7928-0323"
"","わかば薬局喜入店","891-0203","鹿児島県","鹿児島市","鹿児島市喜入町6973-1","46201","099-345-3604","月～金8：30～18：00　土8：30～13：00","有","099-345-3604"
"","喜入薬局","891-0203","鹿児島県","鹿児島市","鹿児島市喜入町6029-4","46201","099-345-1913","月〜金8:30-18:00 土8:30-12:30","無",""
"","イブスキ薬局","891-0401","鹿児島県","指宿市","指宿市大牟礼１－１－１６","46210","0993-24-4516","月～金8:15～18:00土8:15～13:00","有","090-1515-4332"
"","ハート薬局","891-0401","鹿児島県","指宿市","指宿市大牟礼３－７－１","46210","0993-23-2377","月～金8:30～18:00土8:30～12:30","有","0993-23-2377"
"","アイリス薬局","891-0402","鹿児島県","指宿市","指宿市十町１１４４","46210","0993-37-5385","月～金8:30～17:30土8:30～13:00","無",""
"","そうごう薬局　指宿店","891-0402","鹿児島県","指宿市","指宿市十町2322-1","46210","0993-22-1021","月～金 8：00～18：00　土 8：00～13：00","有","0993-22-1021"
"","指宿薬剤師会薬局","891-0403","鹿児島県","指宿市","指宿市十二町４２２４","46210","0993-22-6343","月～金8:30～17:30土9:00～13:00","無",""
"","なのはな薬局","891-0404","鹿児島県","指宿市","指宿市東方８７１４－２２","46210","0993-24-1111","月～金8:30～18:00土8:30～16:00","有","090-1978-2158"
"","マリンバ調剤薬局郡山店","891-1105","鹿児島県","鹿児島市","鹿児島市郡山町５０８－１","46201","099-294-9270","月・火・水・金・土8:30～18:00木8:30～16:30","有","099-294-9270"
"","はるかぜ薬局","891-1304","鹿児島県","鹿児島市","鹿児島市本名町１０７１－６","46201","099-293-7011","月～土8:30～12:30、14:00～18:00","有","080-8384-7292"
"","アルファー薬局","891-2104","鹿児島県","垂水市","垂⽔市田神３４９８－５６","46214","0994-32-6400","月～金8:30～18:00土8:30～13:30日・祝休み","有","080-3951-7587"
"","ヘルシー薬局垂水店","891-2104","鹿児島県","垂水市","垂水市田神字下福町３４８１－３","46214","0994-32-9022","月・火・木・金9:00～18:00水9:00～12:00土9:00～14:00","有","090-3665-6294"
"","ライフ薬局","891-2106","鹿児島県","垂水市","垂水市中央町２９","46214","0994ｰ31ｰ3322","月･火･水･金9:00～18:30第1･3木・土9:00～12:30第2･4･5木9:00～18:30","無",""
"","垂水調剤薬局","891-2122","鹿児島県","垂水市","垂水市上町９６","46214","0994-32-5923","月～金9:00～18:00土9:00～13:00","有","090-5655-3879"
"","宮田薬局","891-2123","鹿児島県","垂水市","垂水市本町６１","46214","0994-32-0234","月～金9:00～17:00土9:00～13:00","無",""
"","垂水市民薬局","891-2124","鹿児島県","垂水市","垂水市錦江町1-135","46214","0994-31-3737","月〜金8:30〜18:00  土8:30〜14:00","無",""
"","小みかん薬局","891-2126","鹿児島県","垂水市","垂水市南松原町10","46214","0994-32-8118","月～金9:00～18:10 土9:00～13:10","有","080-8095-2533"
"","のぞみ薬局　中種子店","891-3604","鹿児島県","中種子町","熊毛郡中種子町野間5306-15","46501","0997-27-1827","月〜土8:30〜18:30","有","0997-27-1827"
"","ことぶき薬局","891-3701","鹿児島県","南種子町","熊毛郡南種子町中之上３０２６－１","46502","0997-26-6661","月～金9:00～18:00土9:00～13:00","有","0997-26-6661"
"","のぞみ薬局公立病院前店","891-3701","鹿児島県","南種子町","熊毛郡南種子町中之上１７００－１５６","46502","0997-24-1610","月～金8:30～17:30土9:00～12:00","有","0997-24-1610"
"","元気薬局","891-3701","鹿児島県","南種子町","熊毛郡南種子町中之上１７００－１５７","46502","0997-24-1389","月～金8:30～18:00土9:00～17:00","有","0997-24-1389"
"","屋久島マリンバ薬局","891-4311","鹿児島県","屋久島町","熊毛郡屋久島町安房2387-83","46505","0997-47-1860","月火木金8:30〜18:00 水8:30〜17:00 土8:30〜13:00","有","090-4438-8367"
"","風林堂薬局","891-4409","鹿児島県","屋久島町","熊毛郡屋久島町栗生１７５１－５","46505","0997-49-8919","月～金　8:30～17:00","有","080-7704-2254"
"","結（ゆい）調剤薬局","891-9111","鹿児島県","和泊町","大島郡和泊町手々知名６３６－１","46533","0997-92-1008","月～金8:30～17:30土8:00～12:30","無",""
"","白百合調剤薬局","891-9112","鹿児島県","和泊町","大島郡和泊町和泊東風平531","46533","0997-84-3320","月～金8：50～17：50土　　 8：50～13：00","有","080-2754-3231"
"","沖永良部薬局","891-9214","鹿児島県","知名町","大島郡知名町大字知名595","46534","0997-84-3577","月～金8：30～17：30　土8：30～13：00","有","0997-84-3577"
"","シナモン薬局","892-0871","鹿児島県","鹿児島市","鹿児島市吉野町３９０９－１","46201","099-248-8112","月・火・木・金9:00～18:00水9:00～17:00土9:00～13:00","有","099-248-8112"
"","任天堂薬局","892-0806","鹿児島県","鹿児島市","鹿児島市池之上町９－１１","46201","099-248-5858","月～金9:00～18:00土9:00～17:00","有","099-248-5858"
